map_no,reward,alpha,round,steps,goal_num,goal_rate,entropy,entropy_n
6,10,0.5,9,951,5,0.5555555555555556,1.7782333057997077,0.6932820332794324
6,10,0.5,23,2444,14,0.6086956521739131,1.6094379124341005,0.6274735630753034
6,10,0.5,23,2474,15,0.6521739130434783,1.933809998920632,0.7539369123585634
6,10,0.5,7,622,5,0.7142857142857143,1.5810937501718234,0.6164229892385051
6,10,0.5,9,1058,4,0.4444444444444444,1.6094379124341005,0.6274735630753034
6,10,0.5,10,844,7,0.7,1.7201934592198251,0.6706539660191403
6,10,0.5,15,1585,10,0.6666666666666666,1.7351264569629226,0.6764759124445763
6,10,0.5,5,471,3,0.6,1.4681399390162087,0.5723855462273877
6,10,0.5,6,502,5,0.8333333333333334,1.6094379124341005,0.6274735630753034
6,10,0.5,7,521,5,0.7142857142857143,1.676987774322417,0.6538093118462535
6,10,0.5,14,1567,9,0.6428571428571429,2.2087857844624565,0.8611420642817035
6,10,0.5,6,504,4,0.6666666666666666,1.7328679513998633,0.6755953860682994
6,10,0.5,7,626,6,0.8571428571428571,1.464816384890813,0.5710897880418596
6,10,0.5,9,581,9,1.0,1.6762349391347309,0.6535158030541612
6,10,0.5,14,1250,11,0.7857142857142857,1.7478680974667573,0.6814435116943505
6,10,0.5,7,616,5,0.7142857142857143,1.6094379124341005,0.6274735630753034
6,10,0.5,5,394,4,0.8,1.5047882836811908,0.5866736819983224
6,10,0.5,11,835,8,0.7272727272727273,1.8989267893363289,0.7403369519995697
6,10,0.5,18,1465,16,0.8888888888888888,1.5465986860485124,0.6029743556337271
6,10,0.5,12,1422,4,0.3333333333333333,1.7115472862863528,0.6672830718109095
6,10,0.5,10,951,6,0.6,1.5607104090414063,0.6084761106496078
6,10,0.5,13,1156,8,0.6153846153846154,1.9813994855828452,0.7724906847844296
6,10,0.5,11,1519,3,0.2727272727272727,2.0413452698399546,0.7958618223403134
6,10,0.5,22,2445,12,0.5454545454545454,2.077643387183593,0.8100134145493548
6,10,0.5,21,2370,8,0.38095238095238093,1.8937882323911377,0.7383335764045534
6,10,0.5,5,454,3,0.6,1.6957425341696346,0.6611212534222768
6,10,0.5,8,553,8,1.0,1.5498260458782016,0.604232610429402
6,10,0.5,9,986,6,0.6666666666666666,2.0075563074378375,0.7826884774928514
6,10,0.5,10,749,8,0.8,1.6957425341696346,0.6611212534222768
6,10,0.5,5,470,3,0.6,1.945910149055313,0.7586544129592989
7,10,0.5,13,1500,7,0.5384615384615384,2.0475592960447475,0.7982844924748002
7,10,0.5,8,778,5,0.625,1.798652206252129,0.7012427754254799
7,10,0.5,15,1771,9,0.6,1.9701814400260844,0.7681170913939297
7,10,0.5,8,881,5,0.625,2.0161537172613797,0.7860403603666913
7,10,0.5,23,3265,3,0.13043478260869565,0.0,0.0
7,10,0.5,23,3225,4,0.17391304347826086,0.0,0.0
7,10,0.5,14,1296,10,0.7142857142857143,1.9686932085049353,0.7675368727175571
7,10,0.5,22,3222,1,0.045454545454545456,0.0,0.0
7,10,0.5,31,3244,20,0.6451612903225806,0.0,0.0
7,10,0.5,8,814,5,0.625,1.887592037924735,0.735917858352118
7,10,0.5,28,3195,12,0.42857142857142855,0.0,0.0
7,10,0.5,15,1526,10,0.6666666666666666,1.8640435797520256,0.726736991640576
7,10,0.5,9,889,6,0.6666666666666666,1.8594288151492286,0.724937827618342
7,10,0.5,9,700,6,0.6666666666666666,1.971332717204481,0.7685659412611006
7,10,0.5,25,3266,8,0.32,0.0,0.0
7,10,0.5,15,1527,10,0.6666666666666666,1.9792045174343245,0.771634929819079
7,10,0.5,13,1221,9,0.6923076923076923,1.9061547465398496,0.7431549246751293
7,10,0.5,24,3103,7,0.2916666666666667,2.220025327834538,0.8655240390522326
7,10,0.5,23,3189,5,0.21739130434782608,0.0,0.0
7,10,0.5,8,690,6,0.75,1.9564632038266851,0.7627687455642187
7,10,0.5,12,1256,8,0.6666666666666666,2.0688846458275623,0.8065986331500453
7,10,0.5,11,1203,6,0.5454545454545454,2.1036015569617215,0.820133758525198
7,10,0.5,6,605,3,0.5,1.9722469794234416,0.768922385810893
7,10,0.5,21,2334,12,0.5714285714285714,1.8462202193216335,0.7197881759150166
7,10,0.5,5,574,2,0.4,2.248386294679065,0.8765811645124387
7,10,0.5,10,1184,5,0.5,2.0431918705451206,0.7965817588567184
7,10,0.5,13,1400,8,0.6153846153846154,2.2789735097877006,0.8885062401556112
7,10,0.5,9,935,6,0.6666666666666666,1.952138209415365,0.7610825546073725
7,10,0.5,7,949,2,0.2857142857142857,2.1500602244842355,0.8382466570849157
7,10,0.5,8,706,5,0.625,1.8891591637540217,0.7365288356506474
7,10,0.5,19,2201,13,0.6842105263157895,2.060642481664174,0.8033852503440996
7,10,0.5,22,3012,5,0.22727272727272727,2.055243435855431,0.8012803176314762
7,10,0.5,7,573,4,0.5714285714285714,1.893788232391138,0.7383335764045535
7,10,0.5,19,2209,7,0.3684210526315789,2.0198149924929463,0.7874677863004299
7,10,0.5,25,3132,8,0.32,0.0,0.0
7,10,0.5,11,1395,6,0.5454545454545454,1.9529143360400814,0.7613851440610234
7,10,0.5,12,856,10,0.8333333333333334,1.8924586245682715,0.7378152005469568
7,10,0.5,17,2218,5,0.29411764705882354,2.1383972463477243,0.8336995972754956
7,10,0.5,18,2050,10,0.5555555555555556,1.8923156291019723,0.7377594507264454
7,10,0.5,7,782,4,0.5714285714285714,2.138333059508028,0.8336745726723745
7,10,0.5,16,1772,9,0.5625,2.019814992492946,0.7874677863004297
7,10,0.5,27,3193,16,0.5925925925925926,2.2444202818098966,0.8750349301364534
7,10,0.5,14,1680,7,0.5,2.0431918705451206,0.7965817588567184
7,10,0.5,18,2361,5,0.2777777777777778,2.007556307437838,0.7826884774928515
7,10,0.5,26,3175,12,0.46153846153846156,0.0,0.0
7,10,0.5,3,282,2,0.6666666666666666,2.1383330595080277,0.8336745726723743
7,10,0.5,24,3157,9,0.375,0.0,0.0
7,10,0.5,11,1210,7,0.6363636363636364,2.0431918705451206,0.7965817588567184
7,10,0.5,8,954,4,0.5,2.003930858659659,0.7812750192631082
7,10,0.5,23,2920,7,0.30434782608695654,2.2864814473430326,0.8914333691195773
7,10,0.5,8,730,6,0.75,2.0620695413001644,0.803941619861431
7,10,0.5,4,481,1,0.25,1.945910149055313,0.7586544129592989
7,10,0.5,9,953,5,0.5555555555555556,2.1592061687565174,0.8418123977673491
7,10,0.5,8,772,7,0.875,1.968382408728381,0.7674157008216481
7,10,0.5,12,1346,6,0.5,1.933809998920632,0.7539369123585634
7,10,0.5,16,1646,11,0.6875,1.8200759753606213,0.7095952869657836
7,10,0.5,11,1415,4,0.36363636363636365,2.3667103628435937,0.9227123163109407
7,10,0.5,25,3158,10,0.4,0.0,0.0
7,10,0.5,7,724,4,0.5714285714285714,1.9722469794234418,0.768922385810893
7,10,0.5,25,3013,12,0.48,2.0316900029887046,0.7920975114297832
7,10,0.5,6,593,3,0.5,2.0431918705451206,0.7965817588567184
7,10,0.5,13,1351,9,0.6923076923076923,2.1169846726406845,0.8253514505002971
7,10,0.5,13,1460,7,0.5384615384615384,1.9722469794234416,0.768922385810893
7,10,0.5,28,3286,11,0.39285714285714285,0.0,0.0
7,10,0.5,15,1416,10,0.6666666666666666,1.9096604215404314,0.7445216865530524
7,10,0.5,10,1079,5,0.5,1.9761755896363806,0.7704540379667184
7,10,0.5,24,3273,6,0.25,0.0,0.0
7,10,0.5,17,2315,4,0.23529411764705882,2.1458417525947544,0.8366019961963062
7,10,0.5,13,1190,9,0.6923076923076923,2.2251217743772616,0.8675109970122008
7,10,0.5,8,941,5,0.625,2.0982737395252498,0.8180565957067693
7,10,0.5,30,2986,21,0.7,2.0253262207700673,0.7896164557316951
7,10,0.5,19,2245,11,0.5789473684210527,1.824247351970593,0.7112215867591254
7,10,0.5,7,656,5,0.7142857142857143,2.0488828279013447,0.7988004994878615
7,10,0.5,7,822,3,0.42857142857142855,1.7930940134110525,0.6990757958611825
7,10,0.5,27,3215,9,0.3333333333333333,0.0,0.0
7,10,0.5,11,1536,2,0.18181818181818182,2.0413452698399546,0.7958618223403134
7,10,0.5,17,1855,12,0.7058823529411765,2.031759218569271,0.7921244965943696
7,10,0.5,14,1591,7,0.5,1.945910149055313,0.7586544129592989
7,10,0.5,8,857,4,0.5,2.002883041090651,0.7808665053226829
7,10,0.5,10,1131,6,0.6,2.2549873184351923,0.8791547138641733
7,10,0.5,9,857,6,0.6666666666666666,2.098147389135067,0.8180073353228107
7,10,0.5,24,3269,4,0.16666666666666666,0.0,0.0
7,10,0.5,26,3193,12,0.46153846153846156,0.0,0.0
7,10,0.5,26,3255,7,0.2692307692307692,0.0,0.0
7,10,0.5,25,3250,7,0.28,0.0,0.0
7,10,0.5,10,1305,4,0.4,2.0794415416798357,0.8107144632819592
7,10,0.5,14,1354,12,0.8571428571428571,2.2008276490345495,0.8580394161125471
7,10,0.5,8,888,4,0.5,1.9459101490553132,0.758654412959299
7,10,0.5,25,3278,8,0.32,0.0,0.0
7,10,0.5,8,847,4,0.5,1.8891591637540217,0.7365288356506474
7,10,0.5,17,1710,10,0.5882352941176471,2.1383972463477243,0.8336995972754956
7,10,0.5,24,2969,10,0.4166666666666667,1.9862665178647387,0.7743882007208497
7,10,0.5,23,3149,6,0.2608695652173913,1.9822213474288497,0.7728111050857559
7,10,0.5,8,983,6,0.75,1.9913464134109882,0.7763687059232124
7,10,0.5,5,442,3,0.6,2.0431918705451206,0.7965817588567184
7,10,0.5,9,1069,6,0.6666666666666666,2.291584563851227,0.8934229275072894
7,10,0.5,8,903,6,0.75,2.0854684353173742,0.8130641758094234
7,10,0.5,21,1946,14,0.6666666666666666,1.9102521673303825,0.7447523912210529
7,10,0.5,7,938,3,0.42857142857142855,2.0253262207700673,0.7896164557316951
7,10,0.5,10,1094,8,0.8,2.159731616075493,0.8420172545679121
8,10,0.5,9,1010,6,0.6666666666666666,2.2806771465859246,0.9178120018232879
8,10,0.5,15,1635,13,0.8666666666666667,2.0801158527562613,0.8371001996931057
8,10,0.5,9,872,5,0.5555555555555556,2.106577333232116,0.8477490828123617
8,10,0.5,17,1555,16,0.9411764705882353,2.0951273091142517,0.8431412541364471
8,10,0.5,7,579,6,0.8571428571428571,1.9512595041439564,0.7852445902989668
8,10,0.5,10,993,8,0.8,2.1493916578406216,0.8649788345264385
8,10,0.5,14,1599,9,0.6428571428571429,1.9914737188370666,0.8014279808084417
8,10,0.5,14,1253,13,0.9285714285714286,2.3034884952192693,0.9269919638292212
8,10,0.5,16,1813,8,0.5,2.2718685126965625,0.9142671467720475
8,10,0.5,9,852,6,0.6666666666666666,2.0262296229952916,0.8154147855687695
8,10,0.5,9,1081,4,0.4444444444444444,1.8779263766244776,0.7557331688032195
8,10,0.5,9,1057,4,0.4444444444444444,2.1458417525947544,0.8635502475627512
8,10,0.5,7,569,5,0.7142857142857143,1.7478680974667575,0.7033938669751948
8,10,0.5,15,1751,11,0.7333333333333333,1.747249005019881,0.7031447258467224
8,10,0.5,22,3182,2,0.09090909090909091,0.0,0.0
8,10,0.5,12,1358,6,0.5,1.945910149055313,0.783091851446946
8,10,0.5,20,2113,14,0.7,1.8891591637540217,0.7602535748838675
8,10,0.5,11,897,9,0.8181818181818182,2.0611128325795947,0.8294528218013495
8,10,0.5,13,1341,9,0.6923076923076923,1.9813325147239833,0.797346860049258
8,10,0.5,13,1110,10,0.7692307692307693,2.0228085294147036,0.8140380362325802
8,10,0.5,10,1307,4,0.4,2.105561242116433,0.8473401776666616
8,10,0.5,10,1077,6,0.6,1.9061547465398496,0.7670931005406071
8,10,0.5,11,1002,10,0.9090909090909091,1.7481554572476763,0.7035095090581451
8,10,0.5,8,932,4,0.5,1.998936787082697,0.8044313404100054
8,10,0.5,15,1722,8,0.5333333333333333,1.9254081650860662,0.7748412461491591
8,10,0.5,12,1348,8,0.6666666666666666,2.1088873005939317,0.8486786820639123
8,10,0.5,18,2076,12,0.6666666666666666,1.5148391752814638,0.6096161300106393
8,10,0.5,8,784,6,0.75,2.138333059508028,0.8605285271744353
8,10,0.5,10,1225,6,0.6,2.02065988387882,0.8131733576596177
8,10,0.5,12,1076,9,0.75,2.26238625418332,0.910451205229917
8,10,0.5,12,1102,7,0.5833333333333334,2.058223904131167,0.8282902314687614
8,10,0.5,12,1547,4,0.3333333333333333,2.2071079677498235,0.8882055862895787
8,10,0.5,6,442,4,0.6666666666666666,2.094729047527649,0.8429809818837101
8,10,0.5,26,3130,13,0.5,1.5047882836811908,0.6055713536802566
8,10,0.5,5,450,3,0.6,2.0317592185692717,0.8176400585279978
8,10,0.5,9,853,6,0.6666666666666666,2.0253262207700673,0.8150512297686747
8,10,0.5,6,644,3,0.5,1.8796865127603626,0.7564414996920419
8,10,0.5,22,2432,15,0.6818181818181818,1.9361993456845221,0.7791839366882087
8,10,0.5,10,999,7,0.7,2.0486957134557433,0.8244558054647758
8,10,0.5,8,834,5,0.625,1.8891591637540215,0.7602535748838674
8,10,0.5,9,1029,5,0.5555555555555556,1.8767442714967006,0.7552574547043105
8,10,0.5,9,947,5,0.5555555555555556,2.138333059508028,0.8605285271744353
8,10,0.5,5,590,2,0.4,1.9459101490553132,0.783091851446946
8,10,0.5,10,917,7,0.7,2.043526260904024,0.8223754647195167
8,10,0.5,18,2333,7,0.3888888888888889,2.0558449546770494,0.8273328717810964
8,10,0.5,17,1990,11,0.6470588235294118,2.13650705762401,0.8597936899586494
8,10,0.5,24,3130,7,0.2916666666666667,0.6931471805599453,0.2789429456511298
8,10,0.5,9,1107,3,0.3333333333333333,2.0015850660254464,0.8054970862572288
8,10,0.5,14,1662,7,0.5,2.006541550693859,0.8074917224214627
8,10,0.5,6,635,4,0.6666666666666666,2.1458417525947544,0.8635502475627512
8,10,0.5,6,713,3,0.5,2.1968413689435704,0.884074002993631
8,10,0.5,13,1348,8,0.6153846153846154,2.2485570837030413,0.9048859376246093
8,10,0.5,11,1248,7,0.6363636363636364,2.138333059508028,0.8605285271744353
8,10,0.5,10,812,9,0.9,2.033662343665036,0.8184059324073755
8,10,0.5,6,603,3,0.5,2.1873223188492537,0.8802432554300842
8,10,0.5,16,1971,8,0.5,1.6957348862067052,0.6824139193926567
8,10,0.5,5,474,3,0.6,2.098147389135067,0.8443566237444252
8,10,0.5,10,968,6,0.6,1.74194997280735,0.701012238409827
8,10,0.5,26,3169,12,0.46153846153846156,0.0,0.0
8,10,0.5,6,694,3,0.5,1.945910149055313,0.783091851446946
8,10,0.5,8,975,4,0.5,2.0592293789763123,0.8286948643129091
8,10,0.5,13,1438,7,0.5384615384615384,2.235685855876791,0.8997061745025827
8,10,0.5,16,1687,10,0.625,2.0028830410906506,0.8060194298492165
8,10,0.5,13,1449,8,0.6153846153846154,1.9787230639454407,0.7962967398047952
8,10,0.5,26,3367,8,0.3076923076923077,0.0,0.0
8,10,0.5,5,559,4,0.8,2.351673301904631,0.9463829565208269
8,10,0.5,8,897,4,0.5,1.8238733159854374,0.7339806169946228
8,10,0.5,12,1208,10,0.8333333333333334,1.8937882323911377,0.7621164491441584
8,10,0.5,12,1483,6,0.5,2.2897875822503075,0.9214783108434519
8,10,0.5,11,1104,7,0.6363636363636364,2.288636151891723,0.9210149411797734
8,10,0.5,13,1673,5,0.38461538461538464,2.060228921596217,0.8290971098540001
8,10,0.5,14,1553,7,0.5,1.945910149055313,0.783091851446946
8,10,0.5,9,703,7,0.7777777777777778,2.0377341947851506,0.820044565842745
8,10,0.5,6,592,4,0.6666666666666666,1.9061547465398496,0.7670931005406071
8,10,0.5,11,1027,9,0.8181818181818182,2.0885957603859824,0.840512765565729
8,10,0.5,10,905,9,0.9,2.089713388623174,0.8409625322550679
8,10,0.5,15,1119,14,0.9333333333333333,2.1500602244842355,0.865247885536331
8,10,0.5,23,3142,7,0.30434782608695654,0.0,0.0
8,10,0.5,11,1145,9,0.8181818181818182,1.9722469794234416,0.7936905716726638
8,10,0.5,13,1328,9,0.6923076923076923,2.0611128325795947,0.8294528218013495
8,10,0.5,13,1456,7,0.5384615384615384,2.074112588004922,0.8346843082342248
8,10,0.5,15,1374,13,0.8666666666666667,1.8446214763655027,0.7423302909680235
8,10,0.5,12,1291,10,0.8333333333333334,2.2206351540711555,0.8936493265292718
8,10,0.5,23,2265,18,0.782608695652174,2.0467385326945515,0.8236681779853456
8,10,0.5,8,728,7,0.875,1.945910149055313,0.783091851446946
8,10,0.5,9,905,6,0.6666666666666666,1.9371061758293182,0.7795488719846205
8,10,0.5,11,1108,7,0.6363636363636364,2.243618513741878,0.9028985108689263
8,10,0.5,14,1175,12,0.8571428571428571,2.0976688107855526,0.8441640296485645
8,10,0.5,9,929,4,0.4444444444444444,2.2459520807289133,0.9038376073083174
8,10,0.5,11,1023,9,0.8181818181818182,2.3034884952192693,0.9269919638292212
8,10,0.5,15,1777,8,0.5333333333333333,1.9722469794234416,0.7936905716726638
8,10,0.5,10,1060,6,0.6,2.167901267301015,0.8724276493388472
8,10,0.5,21,2744,8,0.38095238095238093,2.098147389135067,0.8443566237444252
8,10,0.5,8,744,6,0.75,2.1383972463477248,0.8605543578589409
8,10,0.5,14,1455,7,0.5,1.9133856444323334,0.7700030279188048
8,10,0.5,13,1494,10,0.7692307692307693,2.0778300575279234,0.8361803280236677
8,10,0.5,17,1690,13,0.7647058823529411,1.939358360834822,0.7804552179053802
8,10,0.5,10,1009,8,0.8,1.9514406714516626,0.7853174973869339
8,10,0.5,9,1001,4,0.4444444444444444,2.0987667950729607,0.8446058910309636
8,10,0.5,10,756,9,0.9,1.9722469794234416,0.7936905716726638
9,10,0.5,9,729,8,0.8888888888888888,1.351783994289646,0.58707232944513
9,10,0.5,8,617,6,0.75,1.277034259466139,0.5546089320875496
9,10,0.5,8,652,5,0.625,1.6434177197931796,0.7137272471682024
9,10,0.5,8,527,8,1.0,1.7045514452672972,0.7402772867997999
9,10,0.5,3,223,2,0.6666666666666666,1.329661348854758,0.577464586607656
9,10,0.5,5,365,4,0.8,1.3862943611198906,0.6020599913279623
9,10,0.5,9,649,8,0.8888888888888888,1.5481155268740174,0.672338030670131
9,10,0.5,8,547,7,0.875,1.9061547465398496,0.8278324880759481
9,10,0.5,7,702,4,0.5714285714285714,1.7328679513998633,0.7525749891599529
9,10,0.5,10,929,8,0.8,1.3321790402101223,0.5785580060704263
9,10,0.5,19,1732,14,0.7368421052631579,1.5481155268740174,0.672338030670131
9,10,0.5,10,615,8,0.8,1.844621476365503,0.8011089283857675
9,10,0.5,10,723,9,0.9,1.3862943611198906,0.6020599913279623
9,10,0.5,13,1172,10,0.7692307692307693,1.9172155185650601,0.8326361203320869
9,10,0.5,10,853,8,0.8,1.7478680974667573,0.7590894698245477
9,10,0.5,6,444,5,0.8333333333333334,1.7328679513998633,0.7525749891599529
9,10,0.5,8,461,7,0.875,1.329661348854758,0.577464586607656
9,10,0.5,5,298,5,1.0,1.559581156259877,0.6773174902439576
9,10,0.5,6,420,6,1.0,1.329661348854758,0.577464586607656
9,10,0.5,9,630,7,0.7777777777777778,1.7328679513998633,0.7525749891599529
9,10,0.5,13,1202,9,0.6923076923076923,1.84989815186856,0.8034005594395393
9,10,0.5,9,880,7,0.7777777777777778,1.991509361356614,0.8649015262958465
9,10,0.5,8,422,8,1.0,1.2554823251787537,0.5452490459521967
9,10,0.5,8,936,5,0.625,1.8343719702816235,0.7966576244513048
9,10,0.5,5,364,3,0.6,1.4941751382893085,0.6489120175560747
9,10,0.5,15,1096,13,0.8666666666666667,1.7201934592198251,0.7470705271452364
9,10,0.5,7,634,6,0.8571428571428571,1.7478680974667573,0.7590894698245477
9,10,0.5,8,503,7,0.875,1.2945451658448959,0.5622138221009682
9,10,0.5,8,651,5,0.625,1.3296613488547582,0.5774645866076561
9,10,0.5,11,960,8,0.7272727272727273,1.6957425341696346,0.7364516253185086
9,10,0.5,7,498,6,0.8571428571428571,2.0253262207700673,0.8795880017344073
9,10,0.5,16,1429,12,0.75,1.7478680974667573,0.7590894698245477
9,10,0.5,14,1252,11,0.7857142857142857,2.0101626586396124,0.8730025503751536
9,10,0.5,9,554,8,0.8888888888888888,1.277034259466139,0.5546089320875496
9,10,0.5,11,936,9,0.8181818181818182,1.8343719702816235,0.7966576244513048
9,10,0.5,15,1389,11,0.7333333333333333,1.8095142558492823,0.7858620562406122
9,10,0.5,6,360,5,0.8333333333333334,1.3321790402101223,0.5785580060704263
9,10,0.5,11,757,9,0.8181818181818182,1.5607104090414063,0.6778079184956497
9,10,0.5,10,542,8,0.8,1.7201934592198251,0.7470705271452364
9,10,0.5,9,600,8,0.8888888888888888,1.277034259466139,0.5546089320875496
9,10,0.5,12,1329,6,0.5,1.3862943611198906,0.6020599913279623
9,10,0.5,8,593,6,0.75,1.7328679513998633,0.7525749891599529
9,10,0.5,8,600,6,0.75,1.3862943611198906,0.6020599913279623
9,10,0.5,11,470,10,0.9090909090909091,1.6326309271543518,0.7090426026477248
9,10,0.5,4,251,3,0.75,1.5607104090414063,0.6778079184956497
9,10,0.5,8,506,8,1.0,1.5859341131926619,0.6887624340217001
9,10,0.5,12,915,10,0.8333333333333334,1.3862943611198906,0.6020599913279623
9,10,0.5,11,978,8,0.7272727272727273,1.8945141848289304,0.8227770563586417
9,10,0.5,16,1477,12,0.75,1.3862943611198906,0.6020599913279623
9,10,0.5,6,351,6,1.0,1.3296613488547582,0.5774645866076561
9,10,0.5,6,513,5,0.8333333333333334,1.7328679513998633,0.7525749891599529
9,10,0.5,7,553,6,0.8571428571428571,1.7328679513998633,0.7525749891599529
9,10,0.5,1,7,1,1.0,1.3862943611198906,0.6020599913279623
9,10,0.5,14,773,12,0.8571428571428571,1.809514255849282,0.7858620562406121
9,10,0.5,9,824,6,0.6666666666666666,1.9559838465843622,0.8494729912634851
9,10,0.5,6,372,6,1.0,1.3321790402101223,0.5785580060704263
9,10,0.5,5,477,3,0.6,1.6726254461503207,0.7264120015540488
9,10,0.5,10,759,8,0.8,1.3321790402101223,0.5785580060704263
9,10,0.5,9,716,6,0.6666666666666666,1.736740746093063,0.7542569225247537
9,10,0.5,14,1058,11,0.7857142857142857,1.7045514452672972,0.7402772867997999
9,10,0.5,10,484,9,0.9,1.3321790402101223,0.5785580060704263
9,10,0.5,9,801,8,0.8888888888888888,1.6781976819198952,0.7288319928006389
9,10,0.5,10,581,9,0.9,1.3862943611198906,0.6020599913279623
9,10,0.5,12,1036,8,0.6666666666666666,1.7478680974667573,0.7590894698245477
9,10,0.5,6,513,5,0.8333333333333334,1.3296613488547582,0.5774645866076561
9,10,0.5,8,694,7,0.875,1.3321790402101223,0.5785580060704263
9,10,0.5,8,745,7,0.875,1.3862943611198906,0.6020599913279623
9,10,0.5,6,469,5,0.8333333333333334,1.6674619334292948,0.7241695164720701
9,10,0.5,9,556,7,0.7777777777777778,1.3862943611198906,0.6020599913279623
9,10,0.5,13,1117,9,0.6923076923076923,2.138995069674605,0.9289537555779426
9,10,0.5,8,225,8,1.0,1.3296613488547582,0.5774645866076561
9,10,0.5,10,830,7,0.7,1.3862943611198906,0.6020599913279623
9,10,0.5,10,888,8,0.8,1.3862943611198906,0.6020599913279623
9,10,0.5,9,712,6,0.6666666666666666,1.3862943611198906,0.6020599913279623
9,10,0.5,9,734,8,0.8888888888888888,1.90853528164356,0.8288663413354665
9,10,0.5,15,1190,13,0.8666666666666667,2.0854684353173742,0.9057074336417441
9,10,0.5,14,1517,7,0.5,1.351783994289646,0.58707232944513
9,10,0.5,17,1490,13,0.7647058823529411,1.7328679513998633,0.7525749891599529
9,10,0.5,5,213,5,1.0,1.3862943611198906,0.6020599913279623
9,10,0.5,13,1118,10,0.7692307692307693,1.8587614714624796,0.8072498502305234
9,10,0.5,11,1073,7,0.6363636363636364,1.7779755732409084,0.7721649804172973
9,10,0.5,16,1357,13,0.8125,1.9815718664452873,0.8605857270919156
9,10,0.5,10,622,9,0.9,1.8378815797682813,0.7981818284849956
9,10,0.5,8,467,8,1.0,1.458319222464348,0.633339991169707
9,10,0.5,8,713,7,0.875,1.8735353007490358,0.8136660427662555
9,10,0.5,5,151,5,1.0,1.3862943611198906,0.6020599913279623
9,10,0.5,10,615,9,0.9,1.985053187904615,0.862097645791433
9,10,0.5,11,597,10,0.9090909090909091,1.9061547465398496,0.8278324880759481
9,10,0.5,8,671,6,0.75,1.3862943611198906,0.6020599913279623
9,10,0.5,7,309,6,0.8571428571428571,1.3862943611198906,0.6020599913279623
9,10,0.5,12,1424,5,0.4166666666666667,1.885012238051281,0.8186504133057702
9,10,0.5,7,357,6,0.8571428571428571,1.3862943611198906,0.6020599913279623
9,10,0.5,15,1330,12,0.8,1.9891507847431795,0.8638772094874858
9,10,0.5,12,790,10,0.8333333333333334,1.9459101490553132,0.8450980400142567
9,10,0.5,5,423,3,0.6,1.3862943611198906,0.6020599913279623
9,10,0.5,12,849,10,0.8333333333333334,1.4583192224643482,0.6333399911697071
9,10,0.5,8,478,7,0.875,1.9061547465398496,0.8278324880759481
9,10,0.5,15,1346,10,0.6666666666666666,1.5607104090414063,0.6778079184956497
9,10,0.5,13,929,11,0.8461538461538461,1.3321790402101223,0.5785580060704263
9,10,0.5,12,683,11,0.9166666666666666,1.3862943611198906,0.6020599913279623
0,14,0.7000000000000001,11,572,11,1.0,1.7917594692280547,0.72105705434887
0,14,0.7000000000000001,5,339,4,0.8,1.351783994289646,0.543997898031692
0,14,0.7000000000000001,14,1155,10,0.7142857142857143,2.0070115572223624,0.8076808669627853
0,14,0.7000000000000001,11,1018,7,0.6363636363636364,1.8413903748459728,0.7410300000618015
0,14,0.7000000000000001,5,503,2,0.4,1.7478680974667573,0.7033938669751947
0,14,0.7000000000000001,9,653,7,0.7777777777777778,1.3321790402101223,0.5361082841175451
0,14,0.7000000000000001,8,670,7,0.875,1.8462202193216333,0.7429736724633673
0,14,0.7000000000000001,7,805,7,1.0,1.8310204811135158,0.7368568478295671
0,14,0.7000000000000001,11,1049,6,0.5454545454545454,1.7917594692280547,0.72105705434887
0,14,0.7000000000000001,10,756,7,0.7,1.2798542258336674,0.5150512297686748
0,14,0.7000000000000001,9,831,6,0.6666666666666666,1.4184836619456564,0.5708398188989008
0,14,0.7000000000000001,11,882,10,0.9090909090909091,1.7917594692280547,0.72105705434887
0,14,0.7000000000000001,10,942,8,0.8,1.6326309271543518,0.65701901811629
0,14,0.7000000000000001,8,815,3,0.375,1.3862943611198906,0.5578858913022596
0,14,0.7000000000000001,24,2227,14,0.5833333333333334,1.3321790402101223,0.5361082841175451
0,14,0.7000000000000001,15,941,13,0.8666666666666667,1.933809998920632,0.7782223928152854
0,14,0.7000000000000001,10,665,8,0.8,1.2798542258336674,0.5150512297686748
0,14,0.7000000000000001,6,379,6,1.0,1.3321790402101223,0.5361082841175451
0,14,0.7000000000000001,10,694,9,0.9,1.4750763110546947,0.5936143762907716
0,14,0.7000000000000001,9,917,5,0.5555555555555556,1.6320498510177621,0.6567851758765265
0,14,0.7000000000000001,7,471,5,0.7142857142857143,1.3862943611198906,0.5578858913022596
0,14,0.7000000000000001,16,1174,16,1.0,1.7328679513998633,0.6973573641278246
0,14,0.7000000000000001,14,1038,9,0.6428571428571429,1.3321790402101223,0.5361082841175451
0,14,0.7000000000000001,7,528,6,0.8571428571428571,1.7328679513998633,0.6973573641278246
0,14,0.7000000000000001,7,644,4,0.5714285714285714,1.4750763110546947,0.5936143762907716
0,14,0.7000000000000001,10,761,8,0.8,1.791759469228055,0.7210570543488701
0,14,0.7000000000000001,11,458,11,1.0,1.7478680974667573,0.7033938669751947
0,14,0.7000000000000001,4,320,3,0.75,1.3862943611198906,0.5578858913022596
0,14,0.7000000000000001,8,458,7,0.875,1.3862943611198906,0.5578858913022596
